filename,公司全称,公司简称,公司代码,制度名称,落款日期,制度分类,法规依据,关联公告名称,决策机构,篇幅页码,字数
145990318_2025-10-13_玉马科技：舆情管理制度.PDF,山东玉马遮阳科技股份有限公司,玉马遮阳,未找到,舆情管理制度,2025-10-01,舆情管理制度,深圳证券交易所创业板股票上市规则;公司章程,未找到,董事会,5,2813
145990319_2025-10-13_玉马科技：投资者关系管理制度.PDF,山东玉马遮阳科技股份有限公司,玉马遮阳,未找到,投资者关系管理制度,2025-10-01,投资者关系制度,中华人民共和国公司法;中华人民共和国证券法;上市公司投资者关系管理工作指引;深圳证券交易所创业板股票上市规则,未找到,董事会,9,5920
145990320_2025-10-13_玉马科技：市值管理制度.PDF,山东玉马遮阳科技股份有限公司,山东玉马遮阳科技,未找到,市值管理制度,2025-10-01,其它治理制度,中华人民共和国公司法;中华人民共和国证券法;上市公司监管指引第10号——市值管理;深圳证券交易所创业板股票上市规则,未找到,董事会,7,4168
145990321_2025-10-13_玉马科技：董事和高级管理人员所持本公司股份及其变动管理规则.PDF,山东玉马遮阳科技股份有限公司,山东玉马遮阳科技,未找到,董事和高级管理人员所持本公司股份及其变动管理规则,2025-10-01,董监高持股变动管理制度,中华人民共和国公司法;中华人民共和国证券法;深圳证券交易所创业板股票上市规则;上市公司董事和高级管理人员所持本公司股份及其变动管理规则;上市公司股东减持股份管理暂行办法;深圳证券交易所上市公司自律监管指引第10号——股份变动管理,未找到,董事会,7,4818
145990323_2025-10-13_玉马科技：内部审计制度.PDF,山东玉马遮阳科技股份有限公司,玉马遮阳,未找到,内部审计制度,2025-10-01,内部审计制度,《中华人民共和国公司法》;《中华人民共和国证券法》;《中华人民共和国审计法》;《审计署关于内部审计工作的规定》,未找到,董事会,7,4935
145990325_2025-10-13_玉马科技：会计师事务所选聘制度.PDF,山东玉马遮阳科技股份有限公司,玉马遮阳,未找到,会计师事务所选聘制度,2025-10-01,会计师事务所选聘制度,中华人民共和国公司法;中华人民共和国证券法;深圳证券交易所创业板股票上市规则;深圳证券交易所上市公司自律监管指引第2号——创业板上市公司规范运作;国有企业、上市公司选聘会计师事务所管理办法,未找到,股东会,7,4737
145990326_2025-10-13_玉马科技：防止控股股东、实际控制人及其他关联方占用公司资金制度.PDF,山东玉马遮阳科技股份有限公司,玉马遮阳,未找到,防止控股股东、实际控制人及其他关联方占用公司资金制度,2025-10-01,关联交易制度,中华人民共和国公司法;中华人民共和国证券法;上市公司监管指引第8号——上市公司资金往来、对外担保的监管要求;山东玉马遮阳科技股份有限公司章程;深圳证券交易所创业板股票上市规则;深圳证券交易所上市公司自律监管指引第2号——创业板上市公司规范运作,未找到,董事会,5,3600
145990350_2025-10-13_无锡德林海环保科技股份有限公司章程（2025年10月修订）.pdf,无锡德林海环保科技股份有限公司,无锡德林海环保科技,未找到,章程,2025-10-01,公司章程,《中华人民共和国公司法》;《中华人民共和国证券法》,未找到,股东会,54,41717
145990369_2025-10-13_[临时公告]锦好医疗_内幕信息知情人登记管理制度.pdf,惠州市锦好医疗科技股份有限公司,锦好医疗,920925,内幕信息知情人登记管理制度,2025-10-13,内幕信息知情人制度,《中华人民共和国公司法》;《惠州市锦好医疗科技股份有限公司章程》,145990370_2025-10-13_[临时公告]锦好医疗_利润分配管理制度.pdf,董事会,6,3793
145990370_2025-10-13_[临时公告]锦好医疗_利润分配管理制度.pdf,惠州市锦好医疗科技股份有限公司,锦好医疗,920925,利润分配管理制度,2025-10-13,其它治理制度,中华人民共和国公司法;中华人民共和国证券法;北京证券交易所股票上市规则,145990369_2025-10-13_[临时公告]锦好医疗_内幕信息知情人登记管理制度.pdf,股东会,7,4892
145990373_2025-10-13_[临时公告]锦好医疗_累积投票实施细则.pdf,惠州市锦好医疗科技股份有限公司,锦好医疗,920925,累积投票实施细则,2025-10-13,股东大会投票制度,《中华人民共和国公司法》;《中华人民共和国证券法》;《上市公司治理准则》;《惠州市锦好医疗科技股份有限公司章程》,145990369_2025-10-13_[临时公告]锦好医疗_内幕信息知情人登记管理制度.pdf,董事会,5,3272
145990374_2025-10-13_[临时公告]锦好医疗_独立董事专门会议工作制度.pdf,惠州市锦好医疗科技股份有限公司,锦好医疗,920925,独立董事专门会议工作制度,2025-10-13,独立董事专门会议制度,中华人民共和国公司法;中华人民共和国证券法;上市公司独立董事管理办法;北京证券交易所股票上市规则,145990369_2025-10-13_[临时公告]锦好医疗_内幕信息知情人登记管理制度.pdf,股东会,3,1977
145990375_2025-10-13_[临时公告]锦好医疗_独立董事工作制度.pdf,惠州市锦好医疗科技股份有限公司,锦好医疗,920925,独立董事工作制度,2025-10-13,独立董事工作制度,《中华人民共和国公司法》;《中华人民共和国证券法》;《上市公司章程指引》;《北京证券交易所股票上市规则》;《北京证券交易所上市公司持续监管办法（试行）》;《北京证券交易所上市公司持续监管指引第1号——独立董事》;《上市公司独立董事管理办法》,145990369_2025-10-13_[临时公告]锦好医疗_内幕信息知情人登记管理制度.pdf,股东会,16,11718
145990378_2025-10-13_[临时公告]锦好医疗_征集投票权实施细则.pdf,惠州市锦好医疗科技股份有限公司,锦好医疗,920925,征集投票权实施细则,2025-10-13,股东大会投票制度,《中华人民共和国公司法》;《中华人民共和国证券法》;《上市公司章程指引》;《北京证券交易所股票上市规则》;《上市公司股东会规则》,145990369_2025-10-13_[临时公告]锦好医疗_内幕信息知情人登记管理制度.pdf,董事会,5,2957
145990379_2025-10-13_[临时公告]锦好医疗_防范控股股东、实际控制人及其关联方占用资金管理制度.pdf,惠州市锦好医疗科技股份有限公司,锦好医疗,920925,防范控股股东、实际控制人及其关联方占用资金管理制度,2025-10-13,关联交易制度,中华人民共和国公司法;中华人民共和国证券法;北京证券交易所股票上市规则,145990369_2025-10-13_[临时公告]锦好医疗_内幕信息知情人登记管理制度.pdf,股东会,8,5742
145990380_2025-10-13_[临时公告]锦好医疗_对外担保管理制度.pdf,惠州市锦好医疗科技股份有限公司,锦好医疗,920925,对外担保管理制度,2025-10-13,对外担保制度,《中华人民共和国公司法》;《中华人民共和国证券法》;《中华人民共和国民法典》;《上市公司章程指引》;《北京证券交易所股票上市规则》;《上市公司股东会规则》;《上市公司监管指引第8号——上市公司资金往来、对外担保的监管要求》;《惠州市锦好医疗科技股份有限公司章程》,145990369_2025-10-13_[临时公告]锦好医疗_内幕信息知情人登记管理制度.pdf,董事会,10,6449
145990381_2025-10-13_[临时公告]锦好医疗_董事、高级管理人员薪酬管理制度.pdf,惠州市锦好医疗科技股份有限公司,锦好医疗,920925,董事、高级管理人员薪酬管理制度,2025-10-13,薪酬管理制度,中华人民共和国公司法;中华人民共和国证券法,145990369_2025-10-13_[临时公告]锦好医疗_内幕信息知情人登记管理制度.pdf,股东会,4,2103
145990383_2025-10-13_《中国第一重型机械股份公司股东会议事规则》(2025年10月修订).pdf,中国第一重型机械股份公司,中国第一重型机械股份,未找到,股东会议事规则,未找到,股东大会议事规则,中华人民共和国公司法;中华人民共和国证券法;上市公司治理准则;上市公司股东会规则,145990385_2025-10-13_《中国第一重型机械股份公司董事会议事规则》(2025年10月修订).pdf,股东会,18,9198
145990385_2025-10-13_《中国第一重型机械股份公司董事会议事规则》(2025年10月修订).pdf,中国第一重型机械股份公司,中国一重,未找到,中国第一重型机械股份公司董事会议事规则,未找到,董事会议事规则,中华人民共和国公司法;中华人民共和国证券法;上市公司治理准则;上海证券交易所股票上市规则;中国第一重型机械股份公司章程,145990383_2025-10-13_《中国第一重型机械股份公司股东会议事规则》(2025年10月修订).pdf,董事会,21,10745
145990388_2025-10-13_《中国第一重型机械股份公司章程》(2025年10月修订).pdf,中国第一重型机械股份公司,中国第一重型机械股份,未找到,中国第一重型机械股份公司章程,未找到,公司章程,《中华人民共和国公司法》；《中华人民共和国证券法》,145990383_2025-10-13_《中国第一重型机械股份公司股东会议事规则》(2025年10月修订).pdf,股东会,65,30347
145990389_2025-10-13_《中国第一重型机械股份公司董事会专门委员会工作规则》(2025年10月修订).pdf,中国第一重型机械股份公司,中国一重,未找到,董事会专门委员会工作规则,未找到,其它治理制度,中华人民共和国公司法；中国第一重型机械股份公司章程；中国第一重型机械股份公司董事会议事规则,145990383_2025-10-13_《中国第一重型机械股份公司股东会议事规则》(2025年10月修订).pdf,董事会,7,3192
145990390_2025-10-13_[临时公告]锦好医疗_审计委员会工作细则.pdf,惠州市锦好医疗科技股份有限公司,锦好医疗,920925,审计委员会工作细则,2025-10-13,董事会审计委员会议事规则,中华人民共和国公司法;上市公司治理准则;北京证券交易所上市公司持续监管办法（试行）,145990369_2025-10-13_[临时公告]锦好医疗_内幕信息知情人登记管理制度.pdf,董事会,5,3208
