filename,公司全称,公司简称,公司代码,公告名称,落款日期,业绩分类,审计机构,签字会计师,审计意见,"审计费用（万元）/
会计师事务所报酬",营业收入（单位：元）-本期数据,营业收入（单位：元）-上期数据,营业收入（单位：元）-同比变动比例（%）,"归属于上市公司股东的净利润
（单位：元）-本期数据","归属于上市公司股东的净利润
（单位：元）-上期数据","归属于上市公司股东的净利润
（单位：元）-同比变动比例（%）",归属于上市公司股东的扣除非经常性损益的净利润（单位：元）-本期数据,归属于上市公司股东的扣除非经常性损益的净利润（单位：元）-上期数据,归属于上市公司股东的扣除非经常性损益的净利润（单位：元）-同比变动比例（%）,"总资产/资产总额
（单位：元）-本期数据","总资产/资产总额
（单位：元）-上期数据","总资产/资产总额
（单位：元）-同比变动比例（%）","归属于上市公司股东的净资产
（单位：元）-本期数据","归属于上市公司股东的净资产
（单位：元）-上期数据","归属于上市公司股东的净资产
（单位：元）-同比变动比例（%）",经营活动产生的现金流量净额-本期数据,经营活动产生的现金流量净额-上期数据,经营活动产生的现金流量净额-同比变动比例（%）,基本每股收益（元／股）-本期数据,基本每股收益（元／股）-上期数据,基本每股收益（元／股）-同比变动比例（%）,加权平均净资产收益率（%）-本期数据,加权平均净资产收益率（%）-上期数据,加权平均净资产收益率（%）-同比变动比例（%）,资产负债率,目录,利润分配预案/利润分配方案,语言,精排,篇幅页码,字数,净利润（本期数据）,净利润（上期数据）,本期数据,上期数据,同比变动比例（%）,负债合计（本期数据）,负债和所有者权益（或股东权益）总计（本期数据）,董事会决议通过的本报告期利润分配预案或公积金转增股本预案,经本次董事会审议通过的利润分配预案为：,年度利润分配方案如下：
146005035_2025-10-22_中国联合网络通信股份有限公司2025年第三季度报告.pdf,中国联合网络通信股份有限公司,中国联通,600050,中国联合网络通信股份有限公司2025年第三季度报告,2025-10-22,同比增长,未找到,未找到,未找到,未找到,"92,782,739,712","292,985,170,740",0.0,"2,423,260,242","8,771,887,626",5.4,"2,042,773,092","7,622,994,442",12.4,"671,346,506,472","672,836,701,609",-0.2,"171,930,239,017","164,846,809,431",4.3,"58,363,344,989","58,250,837,732",0.2,0.078,0.281,5.4,1.40,5.13,增加 0.04 个百分点,74.86%,一、主要财务数据;（一）主要会计数据和财务指标;（二）非经常性损益项目和金额;（三）主要会计数据、财务指标发生变动的情况、原因;二、股东信息;（一）普通股股东总数和表决权恢复的优先股股东数量及前十名股东持股情况表;三、其他提醒事项;四、季度财务报表;（一）审计意见类型;（二）财务报表;合并资产负债表;合并利润表;合并现金流量表;母公司资产负债表;母公司利润表;母公司现金流量表;五、下属公司非融资性担保业务情况;六、期末现金及现金等价物余额,未找到,中文,是,21,29565,"19,936,989,025","18,972,914,550","19,936,989,025","18,972,914,550",5.08,"291,690,666,214","671,346,506,472",未找到,未找到,未找到
146005611_2025-10-23_润丰股份：2025年第三季度报告说明（英文版）.PDF,Rainbow Global,Rainbow,未找到,Investor Presentation 2025 Q3 Report,未找到,同比增长,未找到,未找到,未找到,未找到,"4,380,677,448.62","4,103,439,313.2",6.76%,"334,130,258.84","159,769,717.17",109.13%,未找到,未找到,未找到,未找到,未找到,未找到,未找到,未找到,未找到,"847,132,095.62","597,832,636.16",41.70%,未找到,未找到,未找到,未找到,未找到,未找到,未找到,Investor Presentation; Rainbow Global; Industry Overview; Q3 2025 Operational Review; Financial Highlights; To be a Global Leading Crop Protection Company,未找到,英文,否,17,6776,"334,130,258.84","159,769,717.17","4,380,677,448.62","4,103,439,313.2",6.76%,未找到,未找到,未找到,未找到,未找到
146005743_2025-10-23_2025年第三季度报告.pdf,上海移远通信技术股份有限公司,移远通信,603236,2025年第三季度报告,2025-10-23,同比增长,未找到,未找到,未找到,未找到,"6,330,305,376.66",未找到,26.68,"262,326,033.07",未找到,78.11,"243,248,899.06",未找到,77.41,"14,650,437,037.79","12,980,186,345.52",12.87,"4,522,593,699.03","4,036,864,182.54",12.03,"-800,229,141.73",未找到,-360.84,1.00,未找到,78.57,5.80,未找到,增加1.92个百分点,74.86%,一、主要财务数据;（一）主要会计数据和财务指标;（二）非经常性损益项目和金额;（三）主要会计数据、财务指标发生变动的情况、原因;二、股东信息;（一）普通股股东总数和表决权恢复的优先股股东数量及前十名股东持股情况表;三、其他提醒事项;四、季度财务报表;（一）审计意见类型;（二）财务报表;合并资产负债表;合并利润表;合并现金流量表,未找到,中文,否,12,9816,"727,116,066.33","347,000,885.94","727,116,066.33","347,000,885.94",109.55,"10,152,777,171.65","14,650,437,037.79",未找到,未找到,未找到
146005750_2025-10-23_2025年第三季度报告.pdf,昆山东威科技股份有限公司,东威科技,688700,昆山东威科技股份有限公司 2025 年第三季度报告,2025-10-24,同比增长,未找到,未找到,未找到,未找到,"313,566,117.79","756,942,876.84",67.20,"42,864,193.98","85,367,265.86",236.93,"40,607,079.55","81,553,207.83",309.02,"3,145,179,434.86","2,717,987,693.16",15.72,"1,795,651,636.29","1,733,625,561.91",3.58,不适用,"78,480,886.43",不适用,0.14,0.29,250.00,2.42,4.84,增加 1.68 个百分点,42.92%,一、主要财务数据;（一）主要会计数据和财务指标;（二）非经常性损益项目和金额;（三）主要会计数据、财务指标发生变动的情况、原因;二、股东信息;（一）普通股股东总数和表决权恢复的优先股股东数量及前十名股东持股情况表;三、其他提醒事项;四、季度财务报表;（一）审计意见类型;（二）财务报表;合并资产负债表;合并利润表;合并现金流量表;母公司资产负债表;母公司利润表;母公司现金流量表,未找到,中文,否,17,13485,"85,367,265.86","68,401,354.32","85,367,265.86","68,401,354.32",25.00,"1,349,527,798.57","3,145,179,434.86",未找到,未找到,未找到
146005753_2025-10-23_镇海石化工程股份有限公司2025年第三季度报告.pdf,镇海石化工程股份有限公司,镇海股份,603637,镇海石化工程股份有限公司 2025 年第三季度报告,2025-10-22,同比下降,未找到,未找到,未找到,未找到,"124,463,281.78","295,064,505.93",-2.41,"25,731,624.16","51,687,727.14",36.30,"24,868,234.02","47,121,435.54",149.14,"1,341,496,784.18","1,379,959,421.43",-2.79,"1,031,296,592.80","1,027,346,041.06",0.38,"122,144,573.10",不适用,不适用,0.11,0.22,-8.33,2.53,5.01,减少 0.77 个百分点,74.86%,一、主要财务数据;（一）主要会计数据和财务指标;（二）非经常性损益项目和金额;（三）主要会计数据、财务指标发生变动的情况、原因;二、股东信息;（一）普通股股东总数和表决权恢复的优先股股东数量及前十名股东持股情况表;三、其他提醒事项;四、季度财务报表;（一）审计意见类型;（二）财务报表;合并资产负债表;合并利润表;合并现金流量表;母公司资产负债表;母公司利润表;母公司现金流量表,未找到,中文,否,16,12283,"51,687,727.14","56,183,223.54","25,731,624.16","51,687,727.14",36.30,"310,200,191.38","1,341,496,784.18",未找到,未找到,未找到
146005792_2025-10-23_巨化股份2025年第三季度报告.pdf,浙江巨化股份有限公司,巨化股份,600160,浙江巨化股份有限公司 2025 年第三季度报告,2025-10-23,同比增长,未找到,未找到,未找到,未找到,"20,393,824,651.95","17,906,425,123.36",13.89,"3,248,112,323.66","1,248,221,706.37",160.22,"3,199,130,774.76","1,184,274,571.43",170.13,"34,249,459,234.57","28,523,635,760.99",20.07,"20,434,562,874.26","17,849,099,632.52",14.49,"3,627,605,699.16","786,029,902.98",361.51,1.203,0.462,160.39,16.87,7.57,增加 9.36 个百分点,74.86%,一、主要财务数据;（一）主要会计数据和财务指标;（二）非经常性损益项目和金额;（三）主要会计数据、财务指标发生变动的情况、原因;二、股东信息;（一）普通股股东总数和表决权恢复的优先股股东数量及前十名股东持股情况表;三、其他提醒事项;四、季度财务报表;（一）审计意见类型;（二）财务报表;合并资产负债表;合并利润表;合并现金流量表,未找到,中文,否,12,10599,"3,623,403,550.23","1,376,978,256.73","3,623,403,550.23","1,376,978,256.73",163.78,"11,291,549,998.83","34,249,459,234.57",未找到,未找到,未找到
146005924_2025-10-23_欧科亿2025年第三季度报告.pdf,株洲欧科亿数控精密刀具股份有限公司,欧科亿,688308,2025年第三季度报告,2025-10-23,同比下降,未找到,未找到,未找到,未找到,"419,817,819.00",未找到,33.00,"50,350,503.06",未找到,69.31,"46,126,062.79",未找到,115.31,"3,838,462,110.07","3,959,655,725.47",-3.06,"2,578,413,546.09","2,548,169,494.65",1.19,不适用,未找到,不适用,0.32,0.32,-43.86,1.94,1.98,减少 1.46 个百分点,32.88%,一、主要财务数据;（一）主要会计数据和财务指标;（二）非经常性损益项目和金额;（三）主要会计数据、财务指标发生变动的情况、原因;二、股东信息;（一）普通股股东总数和表决权恢复的优先股股东数量及前十名股东持股情况表;三、其他提醒事项;四、季度财务报表;（一）审计意见类型;（二）财务报表,未找到,中文,否,12,9381,"48,140,353.72","89,471,390.93","48,140,353.72","89,471,390.93",-46.21,"1,260,345,485.48","3,838,462,110.07",未找到,未找到,未找到
146005800_2025-10-23_西安爱科赛博电气股份有限公司2025年第三季度报告.pdf,西安爱科赛博电气股份有限公司,爱科赛博,688719,西安爱科赛博电气股份有限公司2025年第三季度报告,2025-10-22,亏损,未找到,未找到,未找到,未找到,"154,345,000.88",未找到,-21.13,"-27,402,058.37",未找到,"-1,140.55","-28,188,636.86",未找到,"-1,232.34","2,337,811,949.75","2,374,360,359.46",-1.54,"1,695,671,006.42","1,783,194,601.64",-4.91,不适用,未找到,不适用,-0.25,未找到,"-1,350.00",-1.61,未找到,减少1.76个百,26.62%,一、主要财务数据;（一）主要会计数据和财务指标;（二）非经常性损益项目和金额;（三）主要会计数据、财务指标发生变动的情况、原因;二、股东信息;（一）普通股股东总数和表决权恢复的优先股股东数量及前十名股东持股情况表;三、其他提醒事项;四、季度财务报表;（一）审计意见类型;（二）财务报表;合并资产负债表;合并利润表;合并现金流量表,未找到,中文,否,13,9575,"-44,624,713.28","35,193,351.82","-44,624,713.28","35,193,351.82",-226.80,"642,140,943.33","2,337,811,949.75",未找到,未找到,未找到
146005981_2025-10-23_哈尔滨威帝电子股份有限公司2025年第三季度报告.pdf,哈尔滨威帝电子股份有限公司,威帝股份,603023,哈尔滨威帝电子股份有限公司 2025 年第三季度报告,2025-10-24,亏损,未找到,未找到,未找到,未找到,"36,365,469.01","110,319,494.53",238.17,"153,744.17","705,830.94",不适用,"-22,423.76","234,774.02",不适用,"917,546,225.80","885,127,023.62",3.66,"769,871,222.70","770,493,703.75",-0.08,不适用,"-32,318,439.56",不适用,0.0003,0.0013,不适用,0.02,0.092,减少 0.368 个百分点,14.72%,一、主要财务数据;（一）主要会计数据和财务指标;（二）非经常性损益项目和金额;（三）主要会计数据、财务指标发生变动的情况、原因;二、股东信息;（一）普通股股东总数和表决权恢复的优先股股东数量及前十名股东持股情况表;三、其他提醒事项;四、季度财务报表;（一）审计意见类型;（二）财务报表;合并资产负债表;合并利润表;合并现金流量表;母公司资产负债表;母公司利润表;母公司现金流量表,未找到,中文,否,17,12850,"-776,729.71","3,548,311.76","153,744.17","705,830.94",不适用,"135,238,949.23","917,546,225.80",未找到,未找到,未找到
146005980_2025-10-23_杭州华旺新材料科技股份有限公司2025年第三季度报告.pdf,杭州华旺新材料科技股份有限公司,华旺科技,605377,杭州华旺新材料科技股份有限公司2025年第三季度报告,2025-10-23,同比下降,未找到,未找到,未找到,未找到,"798,608,085.59","898,757,807.78",-11.71,"50,757,184.81","103,349,954.87",-52.28,"50,095,359.58","102,349,954.87",-49.91,"5,454,912,084.27","6,095,311,026.96",-10.51,"3,840,175,201.85","3,964,206,797.47",-3.13,"210,645,693.50","364,702,569.97",-42.24,0.09,0.19,-52.63,1.29,2.63,减少 1.34 个百分点,29.74%,一、主要财务数据;（一）主要会计数据和财务指标;（二）非经常性损益项目和金额;（三）主要会计数据、财务指标发生变动的情况、原因;二、股东信息;（一）普通股股东总数和表决权恢复的优先股股东数量及前十名股东持股情况表;三、其他提醒事项;四、季度财务报表;（一）审计意见类型;（二）财务报表;合并资产负债表;合并利润表;合并现金流量表,未找到,中文,否,12,9257,"206,457,150.21","408,290,744.07","206,457,150.21","408,290,744.07",-49.46,"1,614,736,882.42","5,454,912,084.27",未找到,未找到,未找到
146006000_2025-10-23_北方导航2025年第三季度报告.pdf,北方导航控制技术股份有限公司,北方导航,600435,北方导航控制技术股份有限公司2025年第三季度报告,2025-10-24,扭亏为盈,未找到,未找到,未找到,未找到,"765,494,659.19","666,967.01",52.12,"8,298,880.28","124,514,616.56","1,681.27","5,463,710.27","116,945,015.18",不适用,"8,036,107,462.97","7,768,118,163.77",3.45,"2,915,094,393.48","2,769,527,349.03",5.26,不适用,"-195,765,313.15",不适用,0.005,0.08,"1,566.67",0.30,4.36,增加 7.11 个百分点,54.58%,一、主要财务数据;（一）主要会计数据和财务指标;（二）非经常性损益项目和金额;（三）主要会计数据、财务指标发生变动的情况、原因;二、股东信息;（一）普通股股东总数和表决权恢复的优先股股东数量及前十名股东持股情况表;三、其他提醒事项;四、季度财务报表;（一）审计意见类型;（二）财务报表;合并资产负债表;合并利润表;合并现金流量表,未找到,中文,否,12,9671,"111,495,913.96","-76,191,961.04","111,495,913.96","-76,191,961.04",不适用,"4,387,671,570.76","8,036,107,462.97",未找到,未找到,未找到
146005995_2025-10-23_2025年第三季度报告.pdf,张家港广大特材股份有限公司,广大特材,688186,张家港广大特材股份有限公司 2025 年第三季度报告,2025-10-23,同比增长,未找到,未找到,未找到,未找到,"1,240,411,039.11","1,076,887,546.43",15.03,"63,669,552.16","28,458,758.74",74.27,"61,172,871.07","27,688,758.74",72.74,"14,081,153,471.00","11,463,661,602.87",22.83,"4,784,967,601.43","3,627,380,911.00",31.91,"-43,073,131.83","-390,910,606.63",不适用,0.23,0.10,35.29,1.27,0.62,增加 0.25 个百分点,63.14%,一、主要财务数据;（一）主要会计数据和财务指标;（二）非经常性损益项目和金额;二、股东信息;（一）普通股股东总数和表决权恢复的优先股股东数量及前十名股东持股情况表;三、其他提醒事项;四、季度财务报表;（一）审计意见类型;（二）财务报表;合并资产负债表;合并利润表;合并现金流量表,未找到,中文,否,13,10060,"286,549,140.76","97,423,899.07","286,549,140.76","97,423,899.07",194.59,"8,889,812,985.97","14,081,153,471.00",未找到,未找到,未找到
146006073_2025-10-23_北京热景生物技术股份有限公司2025年第三季度报告.pdf,北京热景生物技术股份有限公司,热景生物,688068,北京热景生物技术股份有限公司2025年第三季度报告,2025-10-24,亏损,未找到,未找到,未找到,未找到,"105,795,807.88","132,852,428.88",-22.98,"-24,961,647.91","24,961,647.91",-982.28,"-58,215,023.10","148,262,814.44",135.42,"3,207,759,015.73","3,325,861,626.00",-3.55,"2,932,754,189.47","3,075,526,738.85",-4.64,"1,246,014.51","-9,574,988.56",-113.01,-0.27,-1.23,-997.50,-0.85,-3.67,减少2.43个百分点,86.86%,一、主要财务数据;（一）主要会计数据和财务指标;（二）非经常性损益项目和金额;（三）主要会计数据、财务指标发生变动的情况、原因;二、股东信息;（一）普通股股东总数和表决权恢复的优先股股东数量及前十名股东持股情况表;三、其他提醒事项;四、季度财务报表;（一）审计意见类型;（二）财务报表;合并资产负债表;合并利润表;合并现金流量表,未找到,中文,否,14,9758,"-110,481,611.50","-42,681,396.61","-110,481,611.50","-42,681,396.61",-158.88,"278,246,162.04","3,207,759,015.73",未找到,未找到,未找到
